6.028092488356155965e-01,-1.803200493549904859e+00,6.021021604979359676e-02
4.201031489588982759e-01,-1.849165700960075931e+00,6.824669288559130631e-02
2.336963871357231048e-01,-1.876092645001130377e+00,7.553142594295489398e-02
4.548161824712199791e-02,-1.883704376907352707e+00,8.198417319818479543e-02
-1.425950263538525997e-01,-1.871919545139562935e+00,8.753385702982630079e-02
-3.285339388454424081e-01,-1.840852395385244034e+00,9.211934714550190639e-02
-5.103320162977442731e-01,-1.790823355229421043e+00,9.569013393771469422e-02
-6.863086558896043243e-01,-1.722400606264054446e+00,9.820688485219129793e-02
-8.545643252779939747e-01,-1.636247538641115939e+00,9.964187763952080112e-02
-1.013272925019746085e+00,-1.533212780810031983e+00,9.997930571839859504e-02
-1.160771338857220947e+00,-1.414352604115600709e+00,9.921545228660330618e-02
-1.295559433713041830e+00,-1.280930922802463900e+00,9.735873126196090133e-02
-1.416300059698164748e+00,-1.134419294008602419e+00,9.442959460220430590e-02
-1.521819050106392623e+00,-9.764969177695304037e-01,9.046030702474079643e-02
-1.611105221416505140e+00,-8.090506370157222182e-01,8.549459060768889451e-02
-1.683310373289159445e+00,-6.341749375787961718e-01,7.958714318723160430e-02
-1.737800587838940425e+00,-4.540279874334859911e-01,7.280303585551869960e-02
-1.774220401372340827e+00,-2.703721195693308266e-01,6.521699619659450387e-02
-1.792231953010467782e+00,-8.518220595578339382e-02,5.691258515495140058e-02
-1.791693982482534198e+00,9.959934797581800059e-02,4.798127660366160313e-02
-1.772677807207981848e+00,2.820961664537762759e-01,3.852144975164040197e-02
-1.735467322296451842e+00,4.604979033761424922e-01,2.863730548642509990e-02
-1.680559000547635184e+00,6.330602423039715099e-01,1.843771859215019918e-02
-1.608661892450622855e+00,7.981048964644688049e-01,8.035038483259699174e-03
-1.520697626186680029e+00,9.540196087450516504e-01,-2.456148334559600088e-03
-1.417800407625308345e+00,1.099258151702378727e+00,-1.292028044611900038e-02
-1.301120858832624627e+00,1.232495479133937311e+00,-2.324209444628879892e-02
-1.171795910490135650e+00,1.352654865476374813e+00,-3.330789457740020165e-02
-1.031176140093615246e+00,1.458688406443367835e+00,-4.300680509885310143e-02
-8.806948391257921616e-01,1.549665569307951296e+00,-5.223199159355609855e-02
-7.218679698844800985e-01,1.624773225660678833e+00,-6.088183775964110117e-02
-5.562941654876044639e-01,1.683315651405625113e+00,-6.886106472330200123e-02
-3.856547298704045001e-01,1.724714526761714328e+00,-7.608178054474759588e-02
-2.117136377916888079e-01,1.748508936261369051e+00,-8.246444835599059386e-02
-3.631753482450120196e-02,1.754355368752776423e+00,-8.793876246734730340e-02
1.387165306757972005e-01,1.742134736576847143e+00,-9.244442279100380244e-02
3.117292806655796999e-01,1.712107931925193505e+00,-9.593179905225369952e-02
4.808298724118965084e-01,1.664492553979552758e+00,-9.836247747168530564e-02
6.442183437848821859e-01,1.599703233848043915e+00,-9.970968389652110075e-02
8.002057818534434874e-01,1.518369221926534562e+00,-9.995857872056990168e-02
9.472143228790516067e-01,1.421334387900214491e+00,-9.910642034379879561e-02
